2012,11,18,My Son,유승우,슈퍼스타 K4 Top 12 Part.1,발라드,2012.10.15,23224,"['my', 'My', '공부', '방', '박한별']"
2012,11,19,립스틱 ,오렌지 캬라멜,립스틱 (LIPSTICK),댄스,2012.09.12,39690,"['위', '스틱', '립스틱', '쇄골', '셔츠']"
2012,11,20,크레용 ,G-DRAGON,One Of A Kind,랩/힙합,2012.09.15,68466,"['on', 'Come', '무릎', '발', 'Get']"
2012,11,21,여인,노을,여인,발라드,2012.10.30,6441,"['날', '낙엽', '모두', '창밖', '여인']"
2012,11,22,Missing You ,G-DRAGON,One Of A Kind,랩/힙합,2012.09.15,115145,"['말', 'oh', '맘', 'you', 'missing']"
2012,11,23,Fine Thank You And You?,10CM,2.0,"인디음악, 록/메탈",2012.10.10,52051,"['you', 'thank', 'fine', 'm', 'I']"
2012,11,24,I Need You,허각,I Need You,발라드,2012.08.21,106450,"['you', 'I', 'need', 'love', 'oh']"
2012,11,25,독 ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,115705,"['눈', '날', '대신', '옆', '기회']"
2012,11,26,남자가 다 그렇지 뭐,김종국,Journey Home,발라드,2012.11.01,12647,"['말', '눈', '이제', '여자', '처음']"
2012,11,27,나를 잊지마요,걸스데이,Girls Day Party #5,댄스,2012.10.26,26094,"['I', '기억', 'u', 'You', 're']"
2012,11,28,UP ,에픽하이 (EPIK HIGH),99,랩/힙합,2012.10.19,20880,"['up', 'goin', '오늘', 'get', '위']"
2012,11,29,꿈이었을까,박명수,꿈이었을까,발라드,2012.10.25,10502,"['마디', '사랑해요', '말', '날', '사람']"
2012,11,30,If You Love Me ,NS 윤지,If You Love Me (Feat. 박재범),댄스,2012.11.01,54034,"['me', 'love', 'you', 'I', 'If']"
2012,11,31,River,어반자카파,[02],발라드,2012.10.30,56916,"['평생', '강물', '이해']"
2012,11,32,Officially Missing You,긱스 (Geeks),Officially Missing You,랩/힙합,2011.03.09,158649,"['missing', 'you', 'I', '추억', '속']"
2012,11,33,SEXY LOVE,티아라,MIRAGE,댄스,2012.09.04,37207,"['sexy', 'NO', 'let', 'love', 'night']"
2012,11,34,응급실,정준영,슈퍼스타K4 Top 12 Part.5,발라드,2012.11.12,25326,"['바보', '날', '사랑']"
2012,11,35,Don't Hate Me,에픽하이 (EPIK HIGH),99,랩/힙합,2012.10.19,33225,"['me', 'love', 'you', '세상', '날']"
2012,11,36,가족,홍대광,슈퍼스타K4 Top12 Part.3,발라드,2012.10.29,11106,"['힘', '맘', '부모', '짐', '마음']"
2012,11,37,강남스타일,싸이 (PSY),싸이6甲 Part.1,랩/힙합,2012.07.15,156740,"['사나이', '여자', '심장', '밤', '강남']"
2012,11,38,그XX,G-DRAGON,One Of A Kind,발라드,2012.09.15,100597,[]
2012,11,39,나빠,별,NOSTALGIA,발라드,2012.11.08,10544,"['혼자', '맘', '여자', '바보', '말']"
2012,11,40,니가 싫어,어반자카파,니가 싫어,발라드,2012.09.05,58697,"['날', '불안', '추억', '구걸', '사랑']"
2012,11,41,청개구리,로이킴,슈퍼스타K4 Top12 Part.3,록/메탈,2012.10.29,11187,"['안', '우물', '개구리', '오', '행복']"
2012,11,42,어땠을까 ,싸이 (PSY),싸이6甲 Part.1,랩/힙합,2012.07.15,131722,"['사랑', '그때', '안', '품', '사람']"
2012,11,43,POISON,시크릿,POISON,댄스,2012.09.13,18678,"['crazy', 'poison', 'up', 'be', 'are']"
2012,11,44,철부지,존박,철부지,발라드,2012.10.22,23374,"['철부지', '아무것', '바보', '주제', '잘못']"
2012,11,45,I Dream,"15& (박지민, 백예린)",I Dream,발라드,2012.10.05,41931,"['dream', 'I', 'Oh', '속', '어둠']"
2012,11,46,눈물이 툭 ,지아,눈물이 툭,발라드,2012.11.16,14233,"['눈물', '혼자', '사랑', '말', '사람']"
2012,11,47,아프다,허각,아프다,발라드,2012.09.14,23444,"['겁', '사랑']"
2012,11,48,내 맘은 죽어가요 ,더 씨야,Good To Seeya,발라드,2012.11.12,8744,"['사랑', '기도', 'you', 'be', 'with']"
2012,11,49,걷다,윤건,Far East 2 Bricklane,발라드,2012.10.18,27187,"['little', 'I', 'miss', 'girl', 'two']"
2012,11,50,되돌리다,이승기,숲,발라드,2012.11.22,170658,"['일', '손', '끝', '계절', '햇살']"
2012,11,51,하지마 ,B.A.P,하지마,댄스,2012.10.23,24951,"['사랑', '맘', '열', '짜증', 'oh']"
2012,11,52,저녁 하늘,에일리(AILEE),Invitation,발라드,2012.10.16,161362,"['맘', 'me', 'in', '맛', '행복']"
2012,11,53,남자도 슬프다 ,김종국,Journey Home,발라드,2012.11.01,5071,"['남자', '말', '사랑', '이별', '바보']"
2012,11,54,힐링이 필요해,로이킴,슈퍼스타K4 Top 12 Part.6,록/메탈,2012.11.19,46686,"['필요', 'Take', 'me', 'back', 'in']"
2012,11,55,확률,먼데이 키즈 (Monday Kiz),Healing Activity,발라드,2012.10.25,7617,"['추억', '확률', '날', '평생', '말']"
2012,11,56,서울의 달,로이킴,슈퍼스타K4 Top 12 Part.4,발라드,2012.11.05,15239,"['생각', '거리', '가슴', '밤', '달']"
2012,11,57,아마추어,이승철,아마추어,발라드,2012.09.28,40559,"['I', 'dreams', '모두', '꿈', 'together']"
2012,11,58,이미 넌 고마운 사람,홍대광,슈퍼스타 K4 Top 12 Part.2,발라드,2012.10.22,11347,"['한번쯤', '꿈', '가난', '그리움', '사람']"
2012,11,59,Hello!,포맨,Sorry,발라드,2010.10.28,27042,"['You', 're', 'ma', 'love', 'hello']"
2012,11,60,눈물이 주르륵,손담비,눈물이 주르륵,댄스,2012.11.12,13359,"['tonight', 'Baby', '날', '말', '연락']"
2012,11,61,Loving U ,씨스타,Summer Special Loving U,댄스,2012.06.28,87517,"['woo', 'I', 'U', 'L', 'O']"
2012,11,62,뜨거운 안녕 ,싸이 (PSY),싸이6甲 Part.1,랩/힙합,2012.07.15,69432,"['이제', '안녕', '아래', '달빛', '입술']"
2012,11,63,같이 걸을까,딕펑스 (DICKPUNKS),슈퍼스타K4 Top12 Part.3,록/메탈,2012.10.29,14036,"['한잔', '물', '자락', '끝', '생']"
2012,11,64,축하해 ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,24695,"['행복', '결혼', '결론', '안녕', '속']"
2012,11,65,좋겠어 ,FTISLAND (FT아일랜드),FIVE TREASURE BOX,록/메탈,2012.09.10,24525,"['uh', '맘', '혼자', '이상', 'oh']"
2012,11,66,Muzik,딕펑스 (DICKPUNKS),슈퍼스타K4 Top 12 Part.4,발라드,2012.11.05,6038,"['Go', 'like', 'it', '음악', 'Move']"
2012,11,67,아시나요 ,The One (더원),나는 가수다 2 9월의 가수전,발라드,2012.09.30,12154,"['말', '흔적', '세상', '가슴', '아시나요']"
2012,11,68,허수아비,이하이,허수아비,발라드,2012.11.22,46802,"['행복', '사람', '허수아비', '혼자', '사랑']"
2012,11,69,연극이 끝난 후,딕펑스 (DICKPUNKS),슈퍼스타K4 Top 12 Part.5,댄스,2012.11.12,9795,"['무대', '배우', '불빛', '위', '옷']"
2012,11,70,새벽 한시,이기찬,Convince Myself,발라드,2012.11.01,2611,"['시간', '후회', '원망', '그리움', '사진']"
2012,11,71,이럴때면 ,마이티 마우스,네비게이션,랩/힙합,2012.09.19,12170,"['때', '집', '혼자', '생각', '술']"
2012,11,72,I Love You,2NE1,I Love You,댄스,2012.07.05,72398,"['yeah', 'I', 'away', 'eheheh', 'In']"
2012,11,73,나쁜 사람,JUNIEL(서아),원앤원 (1&1),발라드,2012.11.20,52580,"['날', 'oh', 'su', 'don', 't']"
2012,11,74,그 남자 ,The One (더원),나는 가수다 2 9월 B조 경연,발라드,2012.09.16,13673,"['사랑', '옆', '지금', '조금', '거지']"
2012,11,75,안자고 뭐해 ,미스에스,Miss Us,랩/힙합,2012.10.25,5895,"['good', 'night', '생각', '옷', '바보']"
2012,11,76,룩앳미 ,쥬얼리,Look At Me,댄스,2012.10.11,5288,"['Look', 'At', 'Me', 'whooo', 'may']"
2012,11,77,정말로 사랑한다면,버스커 버스커,버스커 버스커 1집 마무리,록/메탈,2012.06.21,116958,"['말', '사랑', '밤', '기억', '오늘']"
2012,11,78,너라는 명작,휘성 (Realslow),DOKKUN Project Pt.1,R&B/Soul,2012.09.27,21583,"['날', '생일', '매일', '사람', '주변']"
2012,11,79,걸어 본다,B1A4,IN THE WIND,댄스,2012.11.12,38210,"['길', '혼자', '눈물', '잊을게', '사랑']"
2012,11,80,Baby You ,소울스타 (SOULSTAR),Baby You,발라드,2012.10.29,4421,"['you', 'I', 'll', 'Please', '비']"
2012,11,81,너에게 하고 싶은 말 ,김종국,Journey Home,발라드,2012.11.01,8607,"['말', '사랑', '이제', '한마디', '시간']"
2012,11,82,있기 없기,달샤벳,있기 없기,댄스,2012.11.13,12496,"['oh', 'boy', 'I', 'you', 'love']"
2012,11,83,3호선 매봉역 ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,63708,"['it', 'yeah', '음악', 'Let', 'go']"
2012,11,84,My Lifestyle ,Jessica (제시카),Younique Album My Lifestyle,댄스,2012.10.18,6303,"['oh', 'my', 'My', 'unique', 'lifestyle']"
2012,11,85,그만해요,지나,신사동호랭이 프로젝트앨범 슈퍼마켓,발라드,2012.11.09,1808,"['now', 'over', 's', 'it', '의미']"
2012,11,86,가슴아 가슴아,손승연,미운 오리의 날개 짓,발라드,2012.10.23,12523,"['우', '눈물', '혼자', '가슴', '사랑']"
2012,11,87,Pandora,카라,PANDORA,댄스,2012.08.22,22560,"['ah', 'up', 'and', 'to', 'close']"
2012,11,88,Catch Me,동방신기 (TVXQ!),Catch Me,댄스,2012.09.24,21324,"['Catch', 'Me', '이제', 'I', 'm']"
2012,11,89,느린노래,백아연,Im Baek,발라드,2012.09.10,26587,"['Bye', 'Good', 'No', '사랑', '못잊어']"
2012,11,90,사랑한다면 해선 안될 말,에픽하이 (EPIK HIGH),99,랩/힙합,2012.10.19,9048,"['wrong', '말', '마', 'no', '사랑']"
2012,11,91,연애 ,김그림,연애,발라드,2012.10.19,7267,"['i', 'you', 'oh', 'll', 'be']"
2012,11,92,야누스 ,보이프렌드,야누스,댄스,2012.11.08,8635,"['눈물', '심장', '속', '끝', '안']"
2012,11,93,고추잠자리,딕펑스 (DICKPUNKS),슈퍼스타 K4 Top 12 Part.2,록/메탈,2012.10.22,6556,"['들꽃', '언덕', '가을빛', '잠자리', '고추']"
2012,11,94,떠나지마,딕펑스 (DICKPUNKS),슈퍼스타K4 Top 12 Part.6,록/메탈,2012.11.19,10801,"['부탁', '마지막', '향', '커피', '불안']"
2012,11,95,24시간후,2BIC(투빅),24시간후,발라드,2012.11.20,6500,"['앞', '마디', '자신', '순간', '입술']"
2012,11,96,아웃사이더,정준영,슈퍼스타K4 Top 12 Part.4,발라드,2012.11.05,8090,"['곳', '세상', '말', '집착', '일']"
2012,11,97,I'm Back ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,13402,"['your', 'I', 'm', 'back', '예전']"
2012,11,98,남자도 우나요,다비치,THE S Part.1,발라드,2012.07.30,38393,"['날', '사랑', '말', '속', '이별']"
2012,11,99,Let's Dance,서인영,Lets Dance,댄스,2012.10.18,3090,"['Dance', 'one', 'the', 'you', '때']"
2012,11,100,LOOKIN' ,보아 (BoA),Younique Album LOOKIN,댄스,2012.10.16,5442,"['a', 'Day', 'Good', 'Drive', 's']"
2012,12,1,"1,2,3,4 ",이하이,"1,2,3,4 (원,투,쓰리,포)",R&B/Soul,2012.10.29,89788,"['I', 'ooh', 'and', 'going', 'no']"
2012,12,2,카페인 ,양요섭,The First Collage,발라드,2012.11.26,93249,"['bad', 'to', 'me', 'caffeine', 'like']"
2012,12,3,"Officially Missing You, Too",긱스 (Geeks),re;code Episode I,발라드,2012.11.01,120338,"['you', 'I', 'officially', 'missing', 'do']"
2012,12,4,다리꼬지마,AKMU (악동뮤지션),SBS K팝 스타 시즌2 다리꼬지마,포크/블루스,2012.11.25,51814,"['다리', '시내', '모습', '기분', '본능']"
2012,12,5,하지 못한 말,노을,TIME FOR LOVE,발라드,2012.11.06,103751,"['날', '말', '가슴', '생각', '사람']"
2012,12,6,"1,2,3,4 ",이하이,"1,2,3,4 (원,투,쓰리,포)",R&B/Soul,2012.10.29,89788,"['I', 'ooh', 'and', 'going', 'no']"
2012,12,7,크리스마스니까,성시경,Jelly Christmas 2012 HEART PROJECT,발라드,2012.12.06,158707,"['맘', '말', '오늘', '진심', '크리스마스']"
2012,12,8,보여줄게,에일리(AILEE),Invitation,댄스,2012.10.16,102133,"['aware', 'be', 'gotta', 'you', 'Boy']"
2012,12,9,? ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,123975,"['안', '말', 'Woah', '위험', '때']"
2012,12,10,나쁜 사람,JUNIEL(서아),원앤원 (1&1),발라드,2012.11.20,52580,"['날', 'oh', 'su', 'don', 't']"
2012,12,11,힐링이 필요해,로이킴,슈퍼스타K4 Top 12 Part.6,록/메탈,2012.11.19,46686,"['필요', 'Take', 'me', 'back', 'in']"
2012,12,12,하얀 설레임 ,케이윌,Starship Planet 2012 (스타쉽플래닛),댄스,2012.11.29,20879,"['사랑', 'waiting', 'for', 'this', '행복']"
2012,12,13,허수아비,이하이,허수아비,발라드,2012.11.22,46802,"['행복', '사람', '허수아비', '혼자', '사랑']"
2012,12,14,먼지가 되어,로이킴,슈퍼스타 K4 Top 12 Part.1,록/메탈,2012.10.15,78921,"['바람', '속', '바하', '선율', '날']"
2012,12,15,이러지마 제발 ,케이윌,The 3rd Album Part.1,발라드,2012.10.11,89937,"['이제', '눈물', 'why', 'know', 't']"
2012,12,16,매력있어,AKMU (악동뮤지션),SBS K팝 스타 시즌2 매력있어,포크/블루스,2012.12.12,48708,"['매력', '대대', '회장', '비서', '마술사']"
2012,12,17,휘파람,로이킴,슈퍼스타 K4 Top 12 Part.2,발라드,2012.10.22,62844,"['장미', '휘파람', '어린애']"
2012,12,18,귀여워 ,별,귀여워,발라드,2012.10.24,56819,"['I', 'you', 'love', '라라', '사랑']"
2012,12,19,스쳐간다,로이킴,스쳐간다,발라드,2012.11.27,30568,"['마음', '사이', '말해줘']"
2012,12,20,TALK THAT,시크릿,TALK THAT,댄스,2012.12.04,15256,"['소리', 'that', 'Dadadadada', 'Dadada', 'name']"
2012,12,21,하얀 겨울,김범수,하얀 겨울,발라드,2012.11.30,23938,"['때', '날', '눈물', '그리움', '겨울']"
2012,12,22,바람기억,나얼,Principle Of My Soul,R&B/Soul,2012.09.20,227107,"['미소', '약속', '영원', '때', '날']"
2012,12,23,일 년째,지아,ANEMONE,발라드,2012.12.10,18272,"['날', '시', '눈물', '마지막', '말']"
2012,12,24,남자 없이 잘 살아,미쓰에이,Independent Women pt.Ⅲ,댄스,2012.10.15,37969,"['don', 't', 'I', 'need', 'a']"
2012,12,25,노스텔지아 ,가인,노스텔지아,발라드,2012.11.30,29573,"['위', '구름', '뒤', '발', '날']"
2012,12,26,피어나,가인,Talk About S.,댄스,2012.10.05,72282,"['you', 're', 'eh', 'my', 'me']"
2012,12,27,Ice Cream ,현아,MELTING,댄스,2012.10.21,23772,"['cream', 'Ice', 'bling', 'I', 'pop']"
2012,12,28,눈물이 툭 ,지아,눈물이 툭,발라드,2012.11.16,14233,"['눈물', '혼자', '사랑', '말', '사람']"
2012,12,29,말리꽃 ,J.Lee,나는 가수다 2 10월 B조 경연,발라드,2012.10.14,33124,"['날', '숨', '속', '세상', '모습']"
2012,12,30,백야,넬 (NELL),Holding Onto Gravity,록/메탈,2012.12.03,26835,"['on', 'you', 'I', 'can', 't']"
2012,12,31,숲,이승기,숲,발라드,2012.11.22,18234,"['겹', '시간', '그늘', '나무', '아래']"
2012,12,32,응급실,정준영,슈퍼스타K4 Top 12 Part.5,발라드,2012.11.12,25326,"['바보', '날', '사랑']"
2012,12,33,쩔어,뚱스,쩔어,랩/힙합,2012.11.26,11579,"['Style', 'Hop', 'Hip', '소지섭', '예능']"
2012,12,34,똑같은 사랑 똑같은 이별,어반자카파,[02],발라드,2012.10.30,56494,"['we', 'Why', 'love', 'in', 'fall']"
2012,12,35,춥다 ,에픽하이 (EPIK HIGH),99,랩/힙합,2012.10.19,79614,"['기억', 'cold', '겨울', '꽃', '봄']"
2012,12,36,닐리리맘보,블락비 (Block B),BLOCKBUSTER,댄스,2012.10.17,56860,"['left', 'go', 'groovy', 'music', 'is']"
2012,12,37,Goodbye To Romance,써니힐,Antique Romance,발라드,2012.12.14,70835,"['Goodbye', '이름', 's', 'goodbye', '그때']"
2012,12,38,Officially Missing You,긱스 (Geeks),Officially Missing You,랩/힙합,2011.03.09,158649,"['missing', 'you', 'I', '추억', '속']"
2012,12,39,깊은밤 슬픈노래,DK,깊은밤 슬픈노래,발라드,2012.11.27,5201,"['사람', '밤', '날', '속', '가슴']"
2012,12,40,I Need You,허각,I Need You,발라드,2012.08.21,106450,"['you', 'I', 'need', 'love', 'oh']"
2012,12,41,사랑한다는 말,이승기,숲,발라드,2012.11.22,14575,"['말', '순간', '처음', '사랑', '한마디']"
2012,12,42,If You Love Me ,NS 윤지,If You Love Me (Feat. 박재범),댄스,2012.11.01,54034,"['me', 'love', 'you', 'I', 'If']"
2012,12,43,눈물이 주르륵,손담비,눈물이 주르륵,댄스,2012.11.12,13359,"['tonight', 'Baby', '날', '말', '연락']"
2012,12,44,반창꼬,노을,반창꼬,발라드,2012.12.11,35631,"['생각', '전', '마음', '말', '눈']"
2012,12,45,립스틱 ,오렌지 캬라멜,립스틱 (LIPSTICK),댄스,2012.09.12,39690,"['위', '스틱', '립스틱', '쇄골', '셔츠']"
2012,12,46,크레용 ,G-DRAGON,One Of A Kind,랩/힙합,2012.09.15,68466,"['on', 'Come', '무릎', '발', 'Get']"
2012,12,47,Dancing Queen,소녀시대 (GIRLS' GENERATION),I Got A Boy,댄스,2013.01.01,27056,"['댄싱', '파티', 'Yeah', '무대', '이기']"
2012,12,48,Missing You ,G-DRAGON,One Of A Kind,랩/힙합,2012.09.15,115145,"['말', 'oh', '맘', 'you', 'missing']"
2012,12,49,독약 ,더 씨야,LOVE U,발라드,2012.12.06,10792,"['걸', '이란', '독약', '이별', '사랑']"
2012,12,50,있기 없기,달샤벳,있기 없기,댄스,2012.11.13,12496,"['oh', 'boy', 'I', 'you', 'love']"
2012,12,51,사랑해 봤니,J.Lee,Thank You,발라드,2012.11.21,10772,"['loving', 'Always', 'You', 'you', '사랑']"
2012,12,52,내 맘은 죽어가요 ,더 씨야,Good To Seeya,발라드,2012.11.12,8744,"['사랑', '기도', 'you', 'be', 'with']"
2012,12,53,나를 잊지마요,걸스데이,Girls Day Party #5,댄스,2012.10.26,26094,"['I', '기억', 'u', 'You', 're']"
2012,12,54,독 ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,115705,"['눈', '날', '대신', '옆', '기회']"
2012,12,55,저녁 하늘,에일리(AILEE),Invitation,발라드,2012.10.16,161362,"['맘', 'me', 'in', '맛', '행복']"
2012,12,56,사랑이 다른 사랑으로 잊혀지네,하림,Whistle In A Maze,발라드,2004.04.09,73237,"['때', '잠', '사랑', '웃음', '후회']"
2012,12,57,사랑아,The One (더원),나는 가수다 2 2012 가왕전 개막제,발라드,2012.11.18,25742,"['이름', '가슴', '혼자', '사랑']"
2012,12,58,걸어 본다,B1A4,IN THE WIND,댄스,2012.11.12,38210,"['길', '혼자', '눈물', '잊을게', '사랑']"
2012,12,59,강남스타일,싸이 (PSY),싸이6甲 Part.1,랩/힙합,2012.07.15,156740,"['사나이', '여자', '심장', '밤', '강남']"
2012,12,60,SEXY LOVE,티아라,MIRAGE,댄스,2012.09.04,37207,"['sexy', 'NO', 'let', 'love', 'night']"
2012,12,61,My Son,유승우,슈퍼스타 K4 Top 12 Part.1,발라드,2012.10.15,23224,"['my', 'My', '공부', '방', '박한별']"
2012,12,62,Fine Thank You And You?,10CM,2.0,"인디음악, 록/메탈",2012.10.10,52051,"['you', 'thank', 'fine', 'm', 'I']"
2012,12,63,흰눈 사이로 하이힐 타고,오렌지 캬라멜,흰눈 사이로 하이힐 타고,댄스,2012.12.13,13229,"['말', 'me', '종소리', '가슴', '전']"
2012,12,64,떠나지마,딕펑스 (DICKPUNKS),슈퍼스타K4 Top 12 Part.6,록/메탈,2012.11.19,10801,"['부탁', '마지막', '향', '커피', '불안']"
2012,12,65,24시간후,2BIC(투빅),24시간후,발라드,2012.11.20,6500,"['앞', '마디', '자신', '순간', '입술']"
2012,12,66,Beautiful Day,지나,DOKKUN Project Pt.2,댄스,2012.12.13,9607,"['It', 's', 'a', 'beautiful', 'bye']"
2012,12,67,Happy Brand New Year,버벌진트,Brand New Year,랩/힙합,2012.12.05,9976,"['new', 'brand', 'year', 'you', 's']"
2012,12,68,나빠,별,NOSTALGIA,발라드,2012.11.08,10544,"['혼자', '맘', '여자', '바보', '말']"
2012,12,69,River,어반자카파,[02],발라드,2012.10.30,56916,"['평생', '강물', '이해']"
2012,12,70,LONELY,스피카,LONELY,댄스,2012.11.21,6728,"['빠빠', '아바', 'Lonely', 'down', 'run']"
2012,12,71,멀어질까봐,C-CLOWN,Young Love,댄스,2012.11.15,12672,"['I', 'know', 't', '오늘', '말']"
2012,12,72,그XX,G-DRAGON,One Of A Kind,발라드,2012.09.15,100597,[]
2012,12,73,자꾸만,용감한 녀석들,자꾸만,랩/힙합,2012.12.01,5212,"['baby', '하루', '생각', '오늘', '종일']"
2012,12,74,60초,김성규,Another Me,록/메탈,2012.11.19,41825,"['기억', '삶', '의심', '심장', '입술']"
2012,12,75,우리는 없다,정엽,Part II  우리는 없다,R&B/Soul,2012.12.12,5051,"['날', '사랑']"
2012,12,76,Don't Go,디셈버,The Last Legacy,발라드,2012.12.20,8453,"['t', 'Don', 'cry', 'me', 'let']"
2012,12,77,UP ,에픽하이 (EPIK HIGH),99,랩/힙합,2012.10.19,20880,"['up', 'goin', '오늘', 'get', '위']"
2012,12,78,LOVE JAM ,HUS (허밍어반스테레오),SPARKLE,"인디음악, 일렉트로니카",2012.11.29,7965,"['되풀이', 'Loving', '콩', '사랑', 'loving']"
2012,12,79,함께라면 ,클래지콰이,함께라면 (Cant Go On My Own),발라드,2012.12.05,6672,"['my', 'go', 'Because', 'I', 'can']"
2012,12,80,남자가 다 그렇지 뭐,김종국,Journey Home,발라드,2012.11.01,12647,"['말', '눈', '이제', '여자', '처음']"
2012,12,81,Don't Hate Me,에픽하이 (EPIK HIGH),99,랩/힙합,2012.10.19,33225,"['me', 'love', 'you', '세상', '날']"
2012,12,82,나는 위험해,박화요비,I Am,R&B/Soul,2012.11.23,2869,"['말', '안', '사랑', '불안', '이별']"
2012,12,83,나에게 초대,이승기,숲,발라드,2012.11.22,8948,"['때', '곁', '끝', '하루', '방울']"
2012,12,84,연극이 끝난 후,딕펑스 (DICKPUNKS),슈퍼스타K4 Top 12 Part.5,댄스,2012.11.12,9795,"['무대', '배우', '불빛', '위', '옷']"
2012,12,85,걷다,윤건,Far East 2 Bricklane,발라드,2012.10.18,27187,"['little', 'I', 'miss', 'girl', 'two']"
2012,12,86,니가 싫어,어반자카파,니가 싫어,발라드,2012.09.05,58697,"['날', '불안', '추억', '구걸', '사랑']"
2012,12,87,My Grown Up Christmas List ,에일리(AILEE),"Hitman Project #1  A Tribute To The Hitman, David Foster",발라드,2012.12.18,5297,"['wish', 'Christmas', '상상', '오늘', '품']"
2012,12,88,어땠을까 ,싸이 (PSY),싸이6甲 Part.1,랩/힙합,2012.07.15,131722,"['사랑', '그때', '안', '품', '사람']"
2012,12,89,12월의 이야기,스윗소로우 (SWEET SORROW),Sweet Sorrow Christmas Single 12월의 이야기,발라드,2012.12.07,3831,"['속', '계절', 'love', 'in', 'Fall']"
2012,12,90,잊었니,정준영,슈퍼스타K4 Top 12 Part.6,록/메탈,2012.11.19,12844,"['가슴', '눈물', '팔', '오늘', '사랑']"
2012,12,91,오늘 뭐해?,헬로비너스,오늘 뭐해,댄스,2012.12.12,10535,"['call', 'hello', 'you', 'take', 'boy']"
2012,12,92,아마추어,이승철,아마추어,발라드,2012.09.28,40559,"['I', 'dreams', '모두', '꿈', 'together']"
2012,12,93,아무나 ,은지원,아무나,랩/힙합,2012.12.21,9120,"['give', 'dance', 'it', 'Roof', 'The']"
2012,12,94,인연 ,소향,나는 가수다 2 2012 가왕전 4강전,발라드,2012.12.16,12270,"['삶', '길', '사랑', '선물', '생애']"
2012,12,95,난리good!!! ,개코,난리good!!! (AIR),랩/힙합,2012.12.12,14775,"['good', '음악', '때', '영원', '클래스']"
2012,12,96,From Mark,하동균,Mark,발라드,2012.12.17,21439,"['날', 'fly', 'will', 'I', '바람']"
2012,12,97,여인,노을,여인,발라드,2012.10.30,6441,"['날', '낙엽', '모두', '창밖', '여인']"
2012,12,98,My Sweetie,길미,My Sweetie,랩/힙합,2012.12.07,1907,"['My', '매일', 'L', 'O', 'V']"
2012,12,99,Humanoids,동방신기 (TVXQ!),Humanoids,댄스,2012.11.26,6700,"['humanoids', 'we', 'are', 's', 'It']"
2012,12,100,확률,먼데이 키즈 (Monday Kiz),Healing Activity,발라드,2012.10.25,7617,"['추억', '확률', '날', '평생', '말']"
2013,1,1,I Got A Boy,소녀시대 (GIRLS' GENERATION),I Got A Boy,댄스,2013.01.01,61030,"['boy', 'I', 'got', 'a', 'Let']"
2013,1,2,강북멋쟁이,정형돈,박명수의 어떤가요,댄스,2013.01.05,52914,"['강남', '강북', '강서', '강동', '멋쟁이']"
2013,1,3,싫다,백지영,싫다,발라드,2013.01.03,25794,"['세상', '불빛', '속', '사랑', '자리']"
2013,1,4,되돌리다,이승기,숲,발라드,2012.11.22,170612,"['일', '손', '끝', '계절', '햇살']"
2013,1,5,카페인 ,양요섭,The First Collage,발라드,2012.11.26,93227,"['bad', 'to', 'me', 'caffeine', 'like']"
2013,1,6,Goodbye To Romance,써니힐,Antique Romance,발라드,2012.12.14,70825,"['Goodbye', '이름', 's', 'goodbye', '그때']"
2013,1,7,Dancing Queen,소녀시대 (GIRLS' GENERATION),I Got A Boy,댄스,2013.01.01,27056,"['댄싱', '파티', 'Yeah', '무대', '이기']"
2013,1,8,"Officially Missing You, Too",긱스 (Geeks),re;code Episode I,발라드,2012.11.01,120327,"['you', 'I', 'officially', 'missing', 'do']"
2013,1,9,눈물샤워 ,배치기,4집 Part.2,랩/힙합,2013.01.14,97366,"['샤워', '눈물', '속', '날', '방울']"
2013,1,10,시작이 좋아 ,버벌진트,시작이 좋아,랩/힙합,2013.01.07,44292,"['year', 'new', '이맘때', '작년', '날']"
2013,1,11,매력있어,AKMU (악동뮤지션),SBS K팝 스타 시즌2 매력있어,포크/블루스,2012.12.12,48697,"['매력', '대대', '회장', '비서', '마술사']"
2013,1,12,이사람,효린,2012 SBS 가요대전 The Color Of K-Pop Dazzling Red,댄스,2012.12.27,19207,"['사람', 'know', 'I', '사랑', 't']"
2013,1,13,하지 못한 말,노을,TIME FOR LOVE,발라드,2012.11.06,103742,"['날', '말', '가슴', '생각', '사람']"
2013,1,14,? ,프라이머리,Primary And The Messengers LP,랩/힙합,2012.10.31,123957,"['안', '말', 'Woah', '위험', '때']"
2013,1,15,안아보자 ,제아,Just JeA,R&B/Soul,2013.01.04,16008,"['눈빛', '날', '안부', '서로', '손']"
2013,1,16,메뚜기월드,유재석,박명수의 어떤가요,댄스,2013.01.05,19144,"['메뚜기', 'it', 'Shake', 'world', 'the']"
2013,1,17,I'm Sorry,CNBLUE (씨엔블루),ReBLUE,록/메탈,2013.01.14,39987,"['I', 'm', 'sorry', '말', 'it']"
2013,1,18,반창꼬,노을,반창꼬,발라드,2012.12.11,35621,"['생각', '전', '마음', '말', '눈']"
